label,text
1,"@aguilarcamille undisclosed swiney catcher, but i will let you know when i find out!  oooh i hope it isnt andre leon taley"
1,@TickleMeJoey Awe we love you guys too we definitley appriciate everything you guys do for us so you deserve to relax 
1,"@LGiaPeace I love that guy! LOL, it was really funny though! Hope you're well this evening! "
0,@DrDanN mmmmm what u make? I'm hungry 
1,I don't want this moment to ever end.  ?
0,God I hate it when I get my anxiety episodes just spent the last hour making sure no one was inside my house 
1,"follow @ryanstar ! he's a great singer, saw him in northampton opening up for cook! got to briefly meet him before the show! "
0,@emotionalpedant That is so scary and sad. 
0,"@tphantom1 You, however, are an alumni and legally allowed to drink. No fair. "
0,tryin not to fall asleep at work... 
1,updating myspace atm (: add me myspace= www.myspace.com/thisaesthetickid bebo= www.bebo.com/ourannn msn= ask and ill approve. 
0,watching Two can play that game...love this movie' wish I had someone to watch it w. 
1,"@avidbookreader Yeah, it's on its flapping wings to here. No need to be sorry. Besides, I'm curious to see what it's like. "
0,"regents tomorrow, well today "
1,Tomorrow=yearbooks+him+tss+best friend~good day? YES 
1,"@TomBeasley I have 44 you have 228! And I only talk to like 4 of them! Srsly, how? Why? O_o And yes, I hope it is! "
1,"Homemade chicken bake, good friends, and awesome herbs  what more could I want?!?"
0,I'm rlly rlly mad at my mom! I hate where I live tooo!!! 
0,"back in tennant creek, the hol is over "
0,"@PeaceloveRachie rach, 2 things. 1: if it says he tweeted by text, he can't reply to people. and 2: he rarely replies to people.   "
1,@jonasbrothers http://twitpic.com/5cmep - OKAAAY I WILL STOP  Lyy
0,Cant eay all my jelly and icecream 
0,"My head hurts, right behind my eyes. "
0,"@Arwenn73  We currently live in Canada, where folks're generally a bit more progressive 'bout such things. Even in Alberta."
0,@officialmgnfox awww... what a wee shame 
1,"@cosita Morning! If I get to see it, I'll let you know. Right now, I'm going to go see Wolverine. "
1,"@Ryan_Tudor Haha, I dunno Ry, I just spoke to Bradders and he's convinced he pipped you to the post! "
1,"@SonoranDragon Considering how high our unemployment rate is, it's amazing ours have not increased. Maybe our people are to lazy...   "
0,"On the list of park closures - Calaveras Big Trees SP, where I'm headed this weekend. So glad to be visiting before it's too late. "
0,getting ready for work...I'm tired of smelling like fries and looking like I had a fight with a milkshake!! (No not McDonald's hun)  
0,@MrsAminahaww ay que lindo tek is gonna cry wen u leave i'm allowed to i'm a lady 
1,@LaurenConrad hello!!cool that you vere soon 
1,"@AnniJB Of course i saw it  yeaaah. i know, it has many meanings  hahaha, fail "
0,i cant move for the next hour lol. as my laptop battery if fully flat and the connection is loose!! 
0,"im twittering, HAHA! and wanting wendy's "
0,will be torn for years to come with David Letterman &amp; Conan on at the same time. 
0,"@Pheona_Kin I expected a change from Niall, though not this extreme. But Donia seems like a different person! One I don't like! "
1,Off to work at the church 
0,Jealous of everyone who has a long weekend as oppose to me who foes not 
0,@lifegrd31 i dont has bread at home 
1,"@KingdomGuard Twitters so f*d up, I FORGOT what I asked you.... &quot;L&quot; "
1,"@jhtatroe As it's June, I'll forgive you. "
1,@adelablue You will! I'm still a dev living in Beijing 
0,@marue720 nope  i'm sooo curious....
0,home finally. in dire need of sleep 
1,@chocolateclair He's now at day 28. 
0,@heloloser aww.  i'm greatt thanks. been up to much?
0,Make it go away... 
0,i always get stuck in traffic on the highway .. it never fails!  
1,"And wow, 2 babies in 18 months, you are a TROOPER, girl "
0,@withinwithout I will call the venue to follow up on my email to Port Merch yesterday.  
0,Feels great to see the 3.5G status!Yup 3G hs finally arrivd!..pity i cant use it on ma iphone 
0,back to studying 
0,Neighbors=party busters. 
1,The Wilroc Strawberry Cup Racing on the Saturday was even better.  Awesome weekend of fun and racing adventure. 
1,"Great weekend - cleaned out junk room, saw Star Trek (awesome!!), planted a red pepper plant, cooked fun dinners  Now back to work!"
1,@ClareWhite 'hate' is a very strong word &amp; it should never be directed toward oneself! Especially when u have a non-human system to blame 
1,"things to look forward to: drivers ed, and no braces! woo! all happening within this week "
0,@DerDonYogi Vicky's secret? Their trainer. And their consistency. Probably not the youth system though 
1,@missamander alright now get that pic up on facebook! 
1,"#goodsex is when dude is hittin it from the back, and he smacks the shit outta yo ass, but you don't even feel it. "
0,@RaceB Bummers. Nyquil works pretty good too;) Feel better 
1,"@whiteangle We held out, Japanese people were making origami animals for Darcy   Had a great time, amazing place!"
0,"@DavidGuison Okay, you owe me some KFC brownies now! HOHO!  just eating apples."
0,Fat pig of a dog has eaten all my flapjacks 
0,@inkedveggie yeah me to 
0,@NCStoked HAHAHAHA i will fo sho!!!  i miss you! 
0,"@_DEEWOODS k, but it will have to be a weekday, cause i work this weekend   I'll dm you my digits."
0,"another Darren Aronofsky film tonight, cant wait, Pi was amazing. housework time now  before dinner of spag bol"
1,Watching hannah montana 
1,@mileycyrus me &amp; @camileyx are watching Hannah Montana 3 ! here in Chile is not ended yet 
0,Hahaha yeah except i have no money 
0,@JessicaFates i do want to but not sure if i can im so bored 
1,"@digihal thx! this and search, will give u a kickass app "
1,"Staying at the Ramada Inn-very nice! Awesome service at Faith Bible Baptist Church in Glen Falls, NY.  Tour is going great! Autumn JM"
0,"True Blood season premiere last night. Don't tell me what happened, I'm not going to get to watch it until it comes out on DVD "
1,@AlexisssO_O well igot confused on a diff question of fav song her fav arist is shania 
0,watching One Tree Hill season 5 (best season) .. ahh one hour just isn't enough 
0,"Diversity were amazing, but I am sad Susan Boyle didn't win it - not sure why BGT "
1,@mbutler91 where am i going to send the fsign??reply asap! 
0,yuck. I really need to excercise. 
1,@margarita77 oh you saw the pictures? That's great! How are you doing today 
0,@earlsatan ive been textin you back but idk if youre gettin them 
0,I post my number up online and never get called 
1,@jokoness WOW! What's this partnership all about? 
1,"watching SNL, and just about wet myself laughing at Celebrity Jeopardy! that is my all-time favorite sketch "
0,Having someone in your office with you all day is no fun at all 
1,currently playing some classic games in the Xbox Arcade 
1,grabbing some food 
0,10k already exceeded and stil many things pending 
0,its only Tueday  
0,"My cat pulled on the electrical plug until it was halfway out, then -- ZAP! Poor girl!  Now she's skittish and needs hugs and attention..."
0,@Leslie_Mills Luv ur tweets. They cheer me up at this difficult time. Mom's not doing well. Don't know what nxt few wks/mths will bring. 
0,I cant fall back asleep 
1,"@Don_Crowther Hi Don, just wanna say I dig your Web 2.0 teachings. Rock on! "
1,i really like black keys  don't let them get inside of your head #jonaslvatt
1,@mousewords you sound like a mastercard commercial 
1,@ChelseaRAWR I'm online now 
1,"good morning everyone, what a lovely new day it is "
1,I really really really like himmmmmmmmmm 
1,"@jevonthegm no worries, I wouldn't worry about it, plans always have to be a bit fluid "
0,"#e3 will be awesome! too bad i won't be able to camp by the TV like i wanted though, since i have school. "
0,R.I.P. brother Benjamin Wilkes Jr. We love you and we will miss you. 
1,@lilbumbles Happy Mother's Day to the only mother I have on my list! 
0,sleepy from waking up early... my tummy is upset 
0,okay im failing so badly at this graph on excel stuff. and its getting cold 
1,yay Twitter finally isn't on crack...my pic is showing up 
1,Is just that fucking amazing! 
1,Up bright and early...  making chili...  
1,"@Rikku819 Yep, I will! lol "
0,@xx_Megan_xx Dont think it's broken then so thats good! Put ice/frozen peas on it! LOL! It will always play up! Now got a weakness in it 
1,Went to celine's conformation party today. We all walked over to elmhurst. 
0,@OfficialBabyV you dont  unfortunatly
1,@QuackedDuckie *patpat* It's not so bad 
1,Go for it. 
1,@MadamSalami Thanks for the #followfriday 
0,I wanna sleep but i cant cuz i have to go to school 
0,"feels abit ill today  and the weather is rubbish, gonna be a lonnnng day"
0,@prchrzdtr I watched almost all of it. Too bad Padalecki don't know how to use twitter.  Did you watch all of it?
0,Wishes he was in San Francisco at WOWODC and WWDC  ... there's always next year I guess.
1,Shoutout to Reyah my fellow Philly homegirl we're both making the best of hard situations  (PUSH) pray until something happens.. much love
1,"@fergmaster Sons of bitches, why couldn't they put them on the releases we already bought "
1,@TurboBabyx I LOVE YOU 
0,"ooooo that sandwich I had just isn't sitting well.....Haven't felt good at all today, shouldn't of eaten "
1,Good morning 
1,@tracecyrus http://twitpic.com/6qksj - oh!!! I love your band!! look beautiful!! I love yoouu!!! 
0,i just burned my tongue. stupid broccoli. 
0,@jraimond  That sucks 
1,"@marcrobinsone yes, mission accomplished! hay marc, i can't believe i'm liking ubuntu! hahaha "
1,"@BonnieHelen thank you for lettin my no, i think its out pretty soon  cant wait to see it"
0,"it's my own fault for not using a hammer &amp; nails, but i forgot that when using pushpins, your thumb is gonna hurt a hell of a lot "
0,Just spent a frustrating 3hrs getting 3.0. Does anyone know how to get my apps back in line? They are scattered across 11 pages 
1,my birthday 
0,hmmm - playing sims of all things and am very tired 
0,@MissConfusion17 The humidity is back too 
1,hellion7 http://znl.me/73GBN - 
0,Live tweet streaming on #Sytycd .. I miss Dena and Lisa 
1,Just about to have #TwitterLatte @ Jools Holland  Rock and Feckin Roll!
1,"@Cooper_Pug Cooper, Scout was just hoping you were hiding out in my suitcase "
1,Hit bench for the first time in 6 months.  220 14x not bad for a buck40 half pint!  Plan to be back up to 275 in a month   we'll see
0,Watching Lethal Weapon... edited. 
0,@ianrees 2 hours?! Shit....that's awesome. I wanna bike 
1,"@PamelaKKinney Heh - that sounds familiar.  My hubby works OT *all* the time.  Life of a cop, I suppose... "
1,@stamfordthelion 
0,aw #save you by #simple plan makes me sad 
1,"@adoran2 Good points made by article - I am home, in case anyone is wondering "
0,"Farrah Fawcett, star of &quot;Charlie's Angels,&quot; has died from cancer at 62... so sad "
0,IS TIRED 
0,"@GeoffDicks Morning! Had pleasant dream's, then had 2 wake up.  what's your plans 2day?? "
1,"eu tac, tac, Åi replay-uri nu fac... lea-lea-lea... "
0,My wisdom teeth are coming in...  ...darnit!  Any home remedies that don't involve cold metal objects used to remove body parts?
1,@Randalltan was comparing prices and i think its a bit much for a Hybrid. also thot the Triton is a more fun car to drive 
0,not tired but should sleep 
1,Just found the most perfect tattoo for me &amp; I've decided definitely on it!!!  While studying for my ethics exam/ ironic lol!!
0,"rats, the director i was hoping to meet (been trying to catch him the last 3 times I've been here) had to pull out of our meeting "
0,@theVIPERroom ahhh i was just there sunday night! 
0,Oh it's make me sick It's rainin all day long!! I hate rain! comon I will buy the Album!!!! but I cant IF IT RAINS!!!!!!! 
1,@iamkhayyam Wow are you talking about &quot;me&quot;!!   
1,Just woke up...lol. Still worring a lil about Paula...hope she had a sae flight &amp; I hope shes now resting 
1,@tommcfly listening to Surf Medley whilst sunbathing.. think it's a Motion In The Ocean day! such awesome music 
0,I have to say that I'm so depressed today that we're not heading to boston...especially since I had sweet dreams.  
0,"@philrox I hear you there too. I can be sporting BLUE as well, I am also unemployed... "
0,really bummed about georgia theatre! 
